indID	k__Bacteria	p__Actinobacteriota	g__Bifidobacterium	s__Bifidobacterium_adolescentis	s__Bifidobacterium_angulatum	s__Bifidobacterium_bifidum	s__Bifidobacterium_breve	s__Bifidobacterium_catenulatum	s__Bifidobacterium_infantis	s__Bifidobacterium_kashiwanohense	s__Bifidobacterium_kashiwanohense_A	s__Bifidobacterium_longum	s__Bifidobacterium_pseudocatenulatum	s__Bifidobacterium_reuteri	s__Bifidobacterium_ruminantium	s__Bifidobacterium_sp002742445	g__Collinsella	s__Collinsella_sp900544425	s__Collinsella_sp900551655	s__Eggerthella_lenta	o__Bacteroidales	f__Bacteroidaceae	s__43-108_sp001915545	g__Bacteroides	s__Bacteroides_caccae	s__Bacteroides_caecimuris	s__Bacteroides_finegoldii	s__Bacteroides_fragilis	s__Bacteroides_fragilis_A	s__Bacteroides_ovatus	s__Bacteroides_rodentium	s__Bacteroides_sp003463205	s__Bacteroides_sp900556625	s__Bacteroides_sp900557355	s__Bacteroides_thetaiotaomicron	s__Bacteroides_uniformis	s__Bacteroides_xylanisolvens	g__Phocaeicola	s__Phocaeicola_dorei	s__Phocaeicola_massiliensis	s__Phocaeicola_sartorii	s__Phocaeicola_sp900554435	s__Phocaeicola_vulgatus	s__Parabacteroides_distasonis	s__Parabacteroides_distasonis_A	s__Bilophila_wadsworthia	c__Clostridia	s__Clostridium_P_perfringens	s__Clostridium_neonatale	s__Clostridium_paraputrificum	s__Clostridium_tertium	f__Lachnospiraceae	s__Enterocloster_aldenensis	s__Enterocloster_bolteae	s__Faecalimonas_nexilis	s__Faecalimonas_sp900550975	s__Faecalimonas_sp900556835	s__Hungatella_effluvii	g__Ruminococcus_B	s__Ruminococcus_B_gnavus	s__Ruminococcus_B_sp900544395	s__Sellimonas_intestinalis	g__Flavonifractor	s__Flavonifractor_plautii	s__Flavonifractor_sp000508885	s__Clostridioides_difficile	g__Veillonella	g__Veillonella_A	s__Veillonella_A_ratti	s__Veillonella_A_seminalis	s__Veillonella_A_sp000431435	s__Veillonella_atypica	s__Veillonella_dispar_A	s__Veillonella_parvula	s__Veillonella_parvula_A	s__Veillonella_sp900556785	s__Erysipelatoclostridium_ramosum	s__Longicatena_innocuum	s__Enterococcus_faecalis	s__Lacticaseibacillus_rhamnosus	g__Streptococcus	s__Streptococcus_peroris	s__Streptococcus_sp000187445	s__Streptococcus_sp900543065	c__Gammaproteobacteria	f__Enterobacteriaceae	g__Escherichia	s__Escherichia_coli	s__Escherichia_coli_C	s__Escherichia_coli_D	s__Escherichia_dysenteriae	s__Escherichia_fergusonii	s__Escherichia_flexneri	s__Escherichia_sp002965065	s__Escherichia_sp004211955	s__Escherichia_sp005843885	s__Klebsiella_A_michiganensis	s__Klebsiella_A_oxytoca	s__Klebsiella_pneumoniae	s__Klebsiella_variicola
p0025	4.67025072977474	3.11189668451087	6.15794074478008	0.428968848759179	-0.479040262283254	2.46404131203244	4.92822396479823	1.60746390907489	8.02496845655114	4.37105514131007	1.67905523573096	5.79594500466092	1.25434720072289	2.44456462998034	0.410080564238973	-0.170949318200266	1.43088399484862	2.32369511860294	-3.66745687966675	-1.73956523611411	4.07010488796777	2.9149144596796	-2.2503908598801	2.92951827561763	-1.70384715351203	-3.80098827229127	-2.75116614779259	6.27813784119988	3.01402495499225	-1.41616508106025	-2.56884459099864	-2.85652666345042	-4.64828613267847	-2.80245944218014	0.643342245718767	-0.798138530968414	-3.10784109173132	-1.37745056887956	0.489471168857122	-4.64828613267847	-3.44431332835254	-3.26199177155858	0.0399989600201254	-0.295859967780882	-1.85507812323596	-5.74689842134658	0.610943845161517	-0.798138530968414	-0.0599230650067625	-1.3648717866727	-2.03332635464227	-0.0565389670225221	-4.36060406022669	-0.918584684044281	-5.74689842134658	-7.40954028072989	-5.74689842134658	-4.13746050891248	-7.40954028072989	-2.9743096991068	-5.74689842134658	-7.40954028072989	-4.64828613267847	-5.05375124078664	-5.74689842134658	-5.05375124078664	3.23616486803378	2.2707387385619	2.34442285218383	0.384328068136558	4.79022513232595	2.20395643637341	1.8256045636738	-0.510456458516633	-0.186216790331055	1.04207332164559	-0.531962663737597	-1.61976403630149	0.925134524114485	-4.64828613267847	4.196146326188	2.6768628252771	2.8925124027939	3.58433126790505	1.71990105367202	2.31300991323169	5.2423356766502	6.22271111002317	3.52416068566431	4.34634134547403	2.88718852154115	2.35599071329429	3.28789737811467	2.12936046095664	1.92353010084411	1.99593753408417	-0.777085121770582	-0.270434869415072	-0.0265866447391706	-1.77660650779446
p0136	3.91059314872707	4.2022903672583	5.46734962297626	1.48229670813545	-0.890492643531842	6.77344152065164	7.04122974475766	0.70674999580844	5.39204594406719	4.11239554738733	2.07571719075583	7.29832778542286	1.31744871420104	3.13756102128704	0.670518674996784	2.51935409306819	1.85716669566541	2.06882709146531	1.93304840588187	1.0057178369712	0.436501975306757	0.670518674996784	-1.15225103097383	1.1790515961918	-1.43208992596459	-2.66423360725722	-2.62914228744595	2.55011968261372	-0.549700745766113	1.4501469817253	-2.30755866331849	-0.744164689385793	-3.10606635953626	-1.3424777672749	0.0789079136562614	1.65942590018363	-0.921264302198596	0.738153542540525	0.630279631816602	-3.00070584387843	-0.908841782200039	-1.0764571916043	2.91144489650982	0.721366577591269	-1.16812438013012	-3.51153146764442	-2.33287647130278	0.532980720829803	-0.519974565500912	-2.951915679709	-1.54209082117892	-0.49110658150006	-5.99643811743242	-3.59854284463405	-4.61014375631253	-4.89782582876431	-3.28838791633021	-3.59854284463405	-5.30329093687248	-2.1897756276621	-7.81967280427208	-3.43148875997089	-4.38700020499832	-5.30329093687248	-4.61014375631253	-0.797941086166597	2.28553894143534	-3.10606635953626	-4.20467864820437	0.857916384822599	-2.045194398851	2.66900265044402	0.783483790039829	2.60968128317822	2.98146565631796	1.07002885270454	0.074299610570067	-1.45314333516242	0.413736764533744	3.42481126818963	0.632925136005026	0.228120311842937	-1.28690791612009	0.02700947552861	-1.00600553065369	0.765134651371633	2.94667619065936	2.20768681514162	0.729795284926324	1.97947024273312	1.62915695470003	-0.295994544041736	2.65633436822564	-0.368817003741786	0.141288936653811	-0.536852603288264	-0.545399663866722	-1.95338684959787	0.410441868636892	3.8230154394937
p0068	4.60938544969922	-0.511931840166041	1.65050662108476	-1.29272632778474	-2.87208678498156	2.03838707480813	4.17446378574464	-2.0407892659408	1.42393806390404	-0.859655953584689	-1.66811398065563	2.05570352481959	-0.576936670475037	-0.154208494943092	-3.77002837818752	-1.28512172839952	4.24970402628405	-1.53319466275626	-1.03212521393563	-1.5627534649978	4.22325394991407	4.84715822444151	2.32988282663015	3.77406320070084	0.0244388384889782	-0.338978033375687	-0.338978033375687	0.328851339199969	-2.38373401706763	2.457944557056	-0.484343883647212	3.57562986363391	-1.78589701631201	1.14662918133819	-0.324379233954534	-0.284601262497615	0.839676962965959	4.17294748522667	3.6655169032382	1.11346201258439	2.63309418255482	0.671552787242949	6.44329071703562	-0.662592115053531	-2.17893960442162	1.36523515646967	4.29148716621926	-3.03242943505674	-7.93354216740005	-0.0520315255028599	-1.5627534649978	4.22616640962719	3.07304291453205	2.70133387181139	4.90506947699392	2.40072282201926	0.711432153474545	1.36523515646967	0.990590346343426	4.95880978121976	0.862049260720492	0.377426009348526	1.19535593597714	0.937862478495378	1.14862452619708	-1.89125753196984	1.59764543011142	-3.77002837818752	-3.33471030692968	-5.47477647042595	-0.874618826261401	-0.64247071185411	0.220637754559736	-1.27757452276414	-0.738578022031453	-0.0720990885536691	1.69956491771323	-0.233029455366306	-1.54295083770162	-4.37616418175784	1.1148375286197	-2.98986982063795	-2.23609801826157	-0.716885197420193	-3.39533492874611	-1.78589701631201	-0.0215943933169965	0.324316184034577	-1.73710685214258	0.0386522757390337	-2.31777604927584	-3.77002837818752	-1.77347449631345	-3.33471030692968	-3.12340121326247	-3.33471030692968	-2.94904782611769	-0.196661811195431	-2.67141608951941	-1.85043553744958
p0057	3.0023575431916	-0.323948942261674	2.77943038744934	1.02709272630245	-3.59011004011989	0.137483926174741	5.84435445488446	-0.545587602396463	2.56887407034378	1.82925986523055	-0.197723288139886	2.22684446596973	-0.29038211862259	1.23609621484285	-2.66334800837844	-1.26154946072258	-2.84566956517239	-3.31567319441813	-2.02368951276948	0.195275051203149	-0.985472934391107	-1.0051199317749	-2.89696285955994	-0.939837639684487	-3.00818849467017	-4.74278955005827	-4.04964236949833	0.256672443439859	-2.75035938536807	-0.642904807460555	-3.96959966182479	-2.32985639989536	-4.58863887023101	-2.84566956517239	-1.81605014799123	-1.55094239757799	-2.70590762279723	-1.40465030436325	-0.438724456854102	-3.44350656592801	-3.16725318929985	-2.77334890359276	0.29091101696898	-0.36076291538439	-2.09189776279601	-6.53454901928633	1.82482008693634	2.26481106389358	3.39416758729558	3.30445334402339	1.50686389010672	2.87226233258823	0.150062708381601	-1.3583992867125	1.36867778944441	2.59001557566845	0.925365746954778	0.380181873432236	-0.0575766563966436	3.85583000672016	0.793231519135305	1.83065781513203	1.52851389204047	1.28669306423723	1.3329395494128	1.55124568199524	3.52350341299871	-3.20234450911112	-3.16725318929985	-2.25788290027027	-0.523281844882165	-1.15465166574587	0.096134366356045	4.92822986199331	5.46639188398132	3.33165194846378	5.48314375486593	2.99627937686681	0.293080215216526	-3.13335163762417	2.9733742498189	1.08615606755194	-2.06864090063174	1.90684245871363	-1.34716321344557	0.643996464477373	3.07925445812735	4.28188367487286	1.26561405110663	2.31740065196762	1.11657115641637	-0.0362668698098926	1.39565718739836	-0.325958993189698	-0.369131165054907	-0.362848421875411	0.0488602028724381	-1.47830321393802	0.9453151118787	-2.39141429289479
p0174	4.64942879065592	-1.87320188291941	0.543364992172028	-4.20047958850382	-4.33401098112835	0.0263541567643567	1.17015843962384	-1.45963956457862	0.981303961788262	-0.909283102055996	-1.21101692796343	1.20781263125279	-1.2759748242382	-3.06104530531546	-4.08269655284744	0.688929248158289	-3.6408638005684	-3.97733603718961	-3.97733603718961	-2.84593392569851	4.41510992476861	5.72750543563269	2.23386626809775	4.48917419985949	-1.0925353243429	1.26070039847349	0.060438173544093	4.83890934124072	1.1328428872429	-0.517869747403482	-0.496095947853922	-2.40872011927577	-4.4881616609556	-2.5187210144901	0.945560342598636	-0.369124486143132	-1.08696427929345	5.01657568795399	7.7568319733278	2.11261545663302	3.6551135378506	-1.25604060933738	4.53993715102679	0.207762888300951	-0.543348832704467	-3.88202585738529	-0.385518295918808	-0.549821347210085	4.96806174930428	3.38130376009155	-1.70521015168028	-0.204575099094975	-3.88202585738529	-3.06104530531546	-2.13678640379213	-2.0032550111676	-3.28418885662967	-2.36789812475551	-4.4881616609556	-0.0376978647284938	-3.50733240794388	-5.18130884151555	-2.94771662000846	-2.8787237485215	-3.23539869246024	-4.33401098112835	2.4615349858147	-2.72457306869425	-3.88202585738529	-1.26264129336873	-0.904642722499494	-0.807650456512184	0.795887733794728	3.56503648016207	3.79806579884028	1.51531379881851	-0.313774391059967	-1.31010783060766	-1.2759748242382	-4.4881616609556	2.06861669520244	0.20318622127354	-0.399388143782959	1.28276011653823	1.40624117330925	2.46806627147731	5.42127482818294	6.33733689810958	3.56715478842651	5.01431335604238	2.93769272575902	2.939378983164	3.30336115819513	2.42458115953757	2.09224628918232	1.75048843194683	-0.634474232540421	-3.06104530531546	2.41859311769295	-1.01723094127877
p0134	5.10295544135237	2.14821951503462	5.28154135825662	1.01091237611854	-0.217908380603901	5.06584484309741	7.64239462225969	2.71013817404618	4.23573506854059	3.45070336992978	3.58371667256775	3.68097130370969	6.29350091242387	3.23308967461036	0.693273783327532	3.52135232791171	1.78029547218073	-1.35218084967089	-3.77007678917593	-2.87625891315384	-0.437872279000731	-0.311309555692302	-2.92277892878873	-0.15019020654895	-0.615443233036088	-3.25925116540994	-3.48239471672415	-0.0484075122390076	-2.831807150583	-1.40295317504432	-3.19471264427237	-3.3282440368969	-3.07692960861599	-2.70920482849067	0.316832794558648	-0.679034335817619	-0.44184842738037	-0.699443207448826	-0.123756949480794	-3.88785982483232	-3.02286238734571	-2.92277892878873	1.10766183145389	-0.486662443170163	-2.50156546371243	-4.58100700539226	-2.20610125081859	-2.20610125081859	-2.30373972038251	-2.53331416202701	-1.67684192536376	-1.9242500986776	-5.27415418595221	-2.87625891315384	-2.70920482849067	-1.73319486191489	-4.86868907784404	-4.86868907784404	-4.58100700539226	-0.774344515621944	-3.40235200905062	-4.02139121745684	-2.831807150583	-2.78924753616421	-2.831807150583	-3.88785982483232	1.14339475646667	-2.74842554164395	-3.66471627351811	-4.35786345407805	-0.587404012971695	-0.256874349137284	-0.474239923171606	-1.08449944392578	-0.629763286810836	-1.06946156656124	-1.99700945296003	-3.56940609371378	0.114917543864292	-3.07692960861599	2.70552711643553	1.28687647994436	1.58125461265772	3.47264165183898	3.37169603767229	4.65509857446995	7.44104664350775	6.24878596423604	6.00736241391168	7.68316944029269	5.55143716977237	4.28888322859348	5.74595746430371	4.0847785900738	4.1960858774633	3.99379449864429	0.614723772380672	3.28408497490003	2.08785636530752	-1.26682100071974
p0010	3.62929275019375	2.24877384253203	3.04248829800171	-0.12795213846637	0.401138833276914	6.00226703157878	1.50995529211927	0.026198541360888	2.58260388102239	1.48179294644749	0.348654069667035	4.91052542424996	1.14242955658059	-1.80654751789434	-0.200407217681793	0.728520098196875	4.15420323924284	-0.601340907119472	2.92961483137195	-4.90171368843651	3.36103290183548	4.00997557971731	-0.454793482026622	3.39831802334306	-1.91053723141838	-2.14055366202036	-1.05350219575332	5.46135116854322	2.58520532603562	0.241543493901424	-1.36207275615246	-3.86562175674974	-4.25508652351146	-1.35680958610818	0.198706909532097	-1.27133044100419	-1.19258607349263	3.03074635316981	5.58978020184158	-0.777516163064732	1.26274878213573	0.35436021924389	2.64237789045185	2.18350287045732	0.639549856721912	2.13283442088026	1.01522321804967	-4.00377209523056	-0.485066063974926	-3.49294647146457	-2.76700946808163	2.68964335826204	-2.9558035393812	-4.30387668768089	-0.209532125458793	0.105886701964587	0.072509067102902	0.960107999786638	0.532405219270584	4.53759324815667	0.500963693435765	-8.77041768771987	0.513173857342697	0.261512628295353	0.560190219327225	-0.27941825292296	0.43800732162302	-4.12155513088694	-4.35516998206844	-5.35369881217957	-0.428517666624339	-2.40925983301313	-2.64564861107736	1.69232661377426	2.46381160240413	-0.233995597637167	1.8312552092395	1.1241522853888	-1.40520612697003	3.33754372016408	0.764083673034632	-0.475235291191799	-0.0836339585834188	0.250000203919647	-0.847560006797659	1.3314484863304	-0.723139392186661	-0.827262666733984	-2.28897366713863	-0.77019012297266	-2.90515980656245	-3.63604731510524	-2.52892433676922	-3.93231313124841	-3.96740445105968	-2.23701392820792	-0.189729498162613	1.21015671435256	2.89025981801998	-0.400894426904897
p0050	3.64617860146662	2.00542408772263	5.11176291914289	-0.797603237393979	-0.997663618525315	1.51754003319905	3.92280707124638	-0.222410810529819	6.88039125796006	1.8691288143775	2.00475764317947	5.00677015469061	1.25609775268927	1.72746584879429	0.471508869102918	0.885942647193843	-2.33804827834113	-2.09963725489613	-3.39892023902639	-0.324856122202493	3.68580278446601	4.06280529217164	0.732981735502174	3.20261176649723	-1.23943598967302	-0.0908132804302472	-0.690870037924181	0.0386447868066396	-2.7244651914786	-0.945364119122466	0.0598469944572428	1.64998564938683	-3.51670327468277	-2.12004612652734	5.88626302017245	-1.06354532320935	0.660883997943534	3.43319312838552	5.94956401979689	-0.904796934133466	1.57243508090143	0.250293958695114	4.09286981936248	3.7124408177858	2.10475379633815	-4.39217201203667	1.88070499450949	-3.55926288910157	-1.4166424458002	-2.22884898637614	-1.81195518244435	-0.770501307616188	-3.6502346673073	-2.14088021343018	-1.79691730507981	-1.63851129968241	-2.40429766388233	-2.49006448563975	-4.20985045524272	-0.656886185108582	-3.69902483147673	-5.08531919259662	-3.0838391923865	-2.44626186298136	-3.43666056700924	-5.30846274391083	1.33043221686011	3.87878810484032	3.48802746342275	1.99048967138177	6.46509279037165	-1.1653280175193	-0.00764849716420521	-1.66431918363828	-0.987646840281844	-0.673733755681193	-0.064073719388348	1.82583031945353	1.72592518600467	-2.06978429174645	3.47167146869368	2.17927101752562	3.60444820415869	3.42444648299082	-3.13940904354131	-1.06713599134008	0.670423020990293	2.15647679781532	-1.06354532320935	0.24158563080333	-2.12004612652734	-2.44626186298136	-1.49075041795392	-1.71115048332238	-3.03119545890107	-3.69902483147673	-0.273134837224202	-2.52036983513508	-1.75311468242142	-5.08531919259662
p0165	3.55816250223614	3.68270568236806	4.87755353331736	0.649338305222335	-4.23346361736404	1.52148714386656	5.92536358470262	1.18041208981827	5.09521519156023	3.40485504356347	1.01750005280053	6.92664374220888	1.04337471750688	0.725878382344669	-1.6494660649318	0.921272020705977	0.630217263775557	1.12312265730798	3.49791870862884	1.064853749184	-0.449273983445775	-0.147487304812452	-2.18577077399878	-0.0400281524977043	-0.501764166067171	-2.98070064886867	-3.31717288548988	-0.106329232318944	-2.72938622058776	-0.946929144022021	-3.42253340114771	-2.72938622058776	-2.44170414813598	-2.40088215361573	-0.32144061193589	-0.643024236063352	-0.421260947218101	-0.336554249745938	0.75526684134417	-3.22186270568556	-1.7279376803733	-2.91170777738172	1.54108792818037	-0.311490281082722	-2.44170414813598	-4.52114568981582	2.72925321969208	-1.04504699998054	-3.22186270568556	5.14581751991204	-1.79111658199483	0.811573103449552	-3.42253340114771	-1.70773497305578	-1.61242479325146	1.12194271616813	-4.23346361736404	-2.12325041701745	-3.22186270568556	0.551942618926989	-2.78654463442771	-3.31717288548988	5.02771244431464	4.85496332561325	4.53070683261781	-4.23346361736404	-0.910227777171593	3.97876569436589	3.69187464497413	2.74498308974063	6.47510373771024	-0.81573693375067	-2.72938622058776	-1.16541068223042	-0.85758404368617	-2.72938622058776	-0.649944678907926	-2.98070064886867	3.40063180953381	-2.72938622058776	1.15674901388826	-4.01032006604983	-2.67531899931749	-0.85758404368617	-0.649944678907926	1.31561246753118	2.81013288452951	4.63558291271172	0.887519733901085	2.2469643066528	-0.421260947218101	-0.81573693375067	0.348949581501439	0.167139402882781	-1.95619633235428	-2.06440991699451	2.36538595271469	-1.57670671064938	1.94136361104631	-1.63077393191965
p0227	3.92048301165633	-0.567246008482355	-0.0466032599109477	-4.18265831071442	-1.70239204048292	4.01026566125218	-0.672772623301762	-2.58439369887844	-0.1885434165678	-1.97316364078638	-1.53569580159205	0.179023883242231	-1.66585829715046	-5.28127059938253	-3.16100706318244	-3.74082555843538	-2.58439369887844	-6.37988288805064	-4.87580549127436	2.02939096114611	4.76422998311724	4.31815704875993	0.754609477755839	5.26712319369291	6.13019967716566	1.69492184115284	0.354114064798032	-0.358859538701112	-1.99785625337676	2.44464793347582	1.60950805539249	2.21528934468219	3.57270430457183	1.53637760679347	0.646987871821661	3.94066890843701	4.33841622740979	1.35248633423375	0.480256536989836	-0.343205998121108	-0.990811158234137	0.640307820261287	0.79904391125629	6.85795152105415	4.6486397753847	-5.46359215617648	1.93971265901913	-3.02997880077603	-3.10273815505846	-2.34564224989824	-2.03607746619695	3.53246529291769	0.623637012915878	1.15434543822345	0.173338011491878	1.16100413908146	0.400607039885623	-4.87580549127436	2.1411031016043	5.74429345796558	2.70268092898339	-2.41906971845306	3.90270868554023	3.67529517772592	3.58918170867127	2.42233885835182	-1.48953375982888	-4.77044497561654	-5.12711991955527	-6.37988288805064	-2.08942344690225	-2.96215620443727	-3.18120977049996	-1.28306989771333	-0.909715264575942	-3.04767837787543	0.0862618361869813	3.54083044515056	-2.38168218638144	-4.99358852693075	0.833517163757452	-0.486858413755908	-1.8912465183185	0.801328756119298	-0.388418340942656	1.26288102558636	3.5753428598899	4.64335039387105	1.62598455455793	2.97917916767218	1.19493223672813	0.169052290646378	1.46846541532862	0.979584750204983	0.164028957514154	-0.16727679229912	-4.87580549127436	-5.97441777994247	0.793692216526145	-5.28127059938253
p0256	3.30179782623923	3.09251339914512	5.71159363541593	-0.115597621862665	0.339138535252282	4.36928639825092	4.52504695231909	0.24862452771145	7.59818925043031	3.63426289677332	1.58454852944239	5.30587552664415	0.351877561029712	2.01431617016959	0.595071909389483	0.590096774749369	1.41615171211693	1.97139112545255	-3.32442311087736	0.638768181125181	-0.399918346611741	-0.188928894948215	-2.63127593031742	0.105523684070777	-0.250573058059421	-3.32442311087736	-4.01757029143731	0.587599894550782	-2.51349289466104	-1.36081338472265	-3.00596937975883	-2.69581445145499	-2.76480732294194	-2.57065130850098	0.814735467134529	-0.513515524335446	-0.291876864200657	-0.373426731164765	0.617158696792326	-3.61210518332915	-1.90735709109072	-2.071660142382	1.50489012675802	0.0725988993743104	-1.90735709109072	-4.30525236388909	-0.0285862448730354	-2.45942567339076	-2.45942567339076	-0.567582745605722	-1.64266453686364	-0.476610967399996	-3.00596937975883	-0.926527838078994	-3.7944267401231	-3.20664007522098	-3.32442311087736	-3.45795450350189	-3.7944267401231	-0.0615304005923894	-3.20664007522098	-7.96158397886084	-2.45942567339076	-3.00596937975883	-2.76480732294194	-4.30525236388909	3.63521278998176	-3.20664007522098	-3.00596937975883	-4.30525236388909	-0.413432065778464	-0.162117637497558	1.22681873308517	5.25226465232451	5.64880155221773	2.93396260989072	-1.76627849283081	-3.32442311087736	1.98816691495739	1.43024408625664	4.02110311096485	2.62784572276484	0.988052460835402	4.28562490032442	0.689705117487935	2.48746610510469	4.18340416938496	2.42138063887457	1.83391353936624	3.12683688888383	3.07666455448745	1.16140031747816	3.9265671996768	-0.4340513529812	1.45470038223417	0.425080965053007	-0.521062729970829	1.52074774349136	3.32827861514472	-0.469390719426509
p0182	3.66765074783246	1.14480663143847	4.12564927623803	-2.24599204300278	-3.74148569608767	0.755756578737353	3.32156246730051	-0.825796130207212	5.99072066834065	1.05684453341384	0.772749341060465	4.07753231090054	0.778629240403344	0.878951962031214	-1.04893968152142	-0.480434946168753	-1.59690485223687	-0.90827235203145	-2.49977256377888	0.679206764090005	2.50163510121533	2.56169665995383	-1.03343549498546	2.2291872733354	-1.206568625725	-3.53384633130942	-2.974230543374	5.61115519935842	2.37508543128871	-1.81779868381706	-2.87244784906406	-0.340288314425511	-3.8215284037612	-2.07232854895194	-2.17930066850411	-1.81779868381706	-0.877089424594762	-0.563431865739721	-0.295167879145041	-4.22699351186937	0.796887008976909	-3.17094083762005	0.624059712402424	-0.797046716921226	-2.69551714090498	-5.61328787298926	3.01946365906125	-1.01313022882471	-4.92014069242931	-1.3366217539732	-2.2120904913271	3.58826399295385	-1.45440478962959	-1.03343549498546	0.271426304171844	-0.181751662654998	1.14654727591626	-3.41606329565304	1.06631131285513	4.91736730117284	1.17116918964839	-5.61328787298926	-3.41606329565304	-3.59838485244699	-3.74148569608767	2.59547617283041	4.702739701327	-3.74148569608767	-1.40859525359829	-5.61328787298926	-1.57904723483686	6.84711492672366	2.81878306501014	3.83255930928453	4.26595821517384	2.42780313071937	2.04446739814561	-2.49977256377888	1.44374910870863	0.605312246702472	-0.118170930466613	-2.05793981149984	1.03763779702386	-0.885900054276917	0.459756661111147	2.11049571592864	3.74994524509007	4.64122620114093	1.88889861361367	3.30756880458852	1.49003418953685	0.617193574589224	1.80968337806016	1.33752689545333	0.595302153107371	0.176672297907996	-1.37196112041851	-4.00384996055516	-0.247311857967406	-3.21539260019089
p0060	3.76593877978342	2.34513564397765	5.30196537597863	-0.110859662315927	1.75012293398379	1.62587261628715	5.04733170595934	0.145909063970761	7.14609371479602	2.75753958556588	2.32990919664636	5.54348217759336	2.08780314337118	2.03103354188346	0.149909069304107	0.87255691426075	-1.19916258132518	-0.557308695152781	0.0839057366655212	0.413347530145895	-0.533307543053238	-0.569528806487556	-3.02217459405734	-0.407214816021137	-0.453568925392688	-4.45725911934666	-3.76411193878671	1.14780738237039	-1.95582316760745	-1.57806066204862	-3.50174767431922	-2.05936384654829	-2.88864320143281	-4.2749375625527	-0.96683060395656	-0.907641732566229	-3.86947245444454	-1.11793714140259	-0.172294197515907	-3.66880175898239	-2.63270982729561	-0.134451844332747	0.660734693070097	-0.314124392955125	-1.69724917931374	-2.69940120179428	0.530448670105893	2.71024161339424	-0.615658578215058	3.98305302773362	-1.76263193857659	1.33086450374329	-3.58179038199276	-3.76411193878671	-0.619959660114448	-4.68040267066087	-3.76411193878671	-2.80860049375928	-3.98725549010092	-0.276736860883505	-4.12078688272544	-8.12167024223821	-3.76411193878671	-3.98725549010092	-3.29410830954098	-4.12078688272544	2.38050278781494	-6.06669703178076	-5.37354985122081	-1.70998820509117	-2.63270982729561	0.792917871873444	0.0731875204454972	3.60005501592169	4.01614935969856	1.65109917923282	-0.264578656403695	-1.14671610595263	3.95803422804073	-2.45577911913653	3.95319482862547	3.21884357275836	3.4923264342046	3.49767479318874	1.68176299211894	2.71209089732394	5.24157537418892	3.75720604141253	3.68701359543714	5.9847606594968	3.10801616255227	1.97503767970678	3.39828555856901	1.9561998378207	1.74851003040833	1.84426035106483	0.526347502361679	-0.44267952559342	2.05210596519928	-1.19149970857961
p0076	3.77002821736025	0.0170326285986575	3.13904030390091	-2.96973097497257	-0.614960128807957	-0.320521273893296	2.61094180252152	-3.00609861914345	5.04078274739151	0.318137721382579	-0.0973777225790868	3.05224545680408	-1.00863066042328	-0.206110922715552	-1.89521623788352	-1.18994769679123	-2.15880075875624	-1.85928422865746	-5.60878830458783	1.62719100215902	4.62730688375307	4.03352927003663	0.73157099913992	3.9025451538998	-1.48975112977536	-3.12388165479983	-2.90073810348562	7.84692601469007	4.85779468914797	-1.39666070670935	-1.1720367702247	1.47459954303746	-3.529346762908	3.86652830230449	1.54387201749003	-1.41158635692602	-0.788506738982795	-1.06549352231783	0.00251331727420399	-2.38991247971963	-0.356514876541202	-0.638975005011831	0.508206964967359	-0.745107423448239	-0.0933454590511485	-5.60878830458783	0.131004607591402	-0.208365715102641	1.27005296422966	0.421896955673432	-0.688807378759707	-0.527383939603369	1.0695538100665	-3.90404021234941	-3.16644126921863	-2.08242777997167	-3.73698612768624	-4.91564112402789	-4.51017601591972	-0.5398841023676	-3.35749650598134	-2.58836341844347	-2.8054279236813	-3.25741304742435	-3.25741304742435	0.307413758019603	-1.00361811859974	3.01041981223514	2.599294866963	1.79579508851644	5.46313295365356	-2.11228074312135	-3.25741304742435	-0.119850578431145	0.438583874458446	-1.54834529404141	0.373887736487071	-1.97120214486145	1.39609368512503	-4.91564112402789	1.08577375393326	0.0645349625836608	-1.59240528383544	2.4269762399132	0.185748533336834	1.97978850526361	4.44158790874333	4.80049222918621	2.39474190824225	3.67317481106132	3.09463546011908	1.23655951426569	3.73647623964487	2.05156161359767	1.48087177769192	1.24609348478724	-0.138620681113136	-1.70681563501319	1.17623420901201	-0.764601218129241
