indID	k__Bacteria	p__Actinobacteriota	g__Bifidobacterium	s__Bifidobacterium_bifidum	s__Bifidobacterium_breve	s__Bifidobacterium_catenulatum	s__Bifidobacterium_infantis	s__Bifidobacterium_kashiwanohense	s__Bifidobacterium_kashiwanohense_A	s__Bifidobacterium_longum	s__Bifidobacterium_pseudocatenulatum	s__Bifidobacterium_reuteri	s__Cutibacterium_avidum	g__Collinsella	s__Eggerthella_lenta	o__Bacteroidales	f__Bacteroidaceae	s__43-108_sp001915545	g__Bacteroides	s__Bacteroides_caecimuris	s__Bacteroides_faecis	s__Bacteroides_finegoldii	s__Bacteroides_fragilis	s__Bacteroides_fragilis_A	s__Bacteroides_ovatus	s__Bacteroides_sp003463205	s__Bacteroides_sp900552405	s__Bacteroides_sp900557355	s__Bacteroides_stercoris	s__Bacteroides_thetaiotaomicron	s__Bacteroides_uniformis	s__Bacteroides_xylanisolvens	g__Phocaeicola	s__Phocaeicola_coprocola	s__Phocaeicola_dorei	s__Phocaeicola_massiliensis	s__Phocaeicola_sartorii	s__Phocaeicola_sp900554435	s__Phocaeicola_vulgatus	s__Parabacteroides_distasonis	s__Parabacteroides_distasonis_A	s__Maridesulfovibrio_sp004923195	c__Clostridia	g__Clostridium	s__Clostridium_P_perfringens	s__Clostridium_neonatale	s__Clostridium_paraputrificum	s__Clostridium_tertium	f__Lachnospiraceae	s__Ruminococcus_B_gnavus	s__Schaedlerella_sp004556565	g__Veillonella	s__Veillonella_atypica	s__Veillonella_dispar	s__Veillonella_dispar_A	s__Veillonella_infantium	s__Veillonella_parvula	s__Veillonella_parvula_A	s__Veillonella_rogosae	s__Veillonella_sp003463825	s__Veillonella_sp900550175	s__Veillonella_sp900552715	s__Veillonella_sp900556785	s__Veillonella_tobetsuensis	s__Erysipelatoclostridium_ramosum	s__Longicatena_innocuum	s__Enterococcus_faecalis	s__Lacticaseibacillus_rhamnosus	g__Streptococcus	s__Streptococcus_salivarius	s__Streptococcus_sp000187445	s__Streptococcus_sp001556435	s__Streptococcus_vestibularis	s__Staphylococcus_epidermidis	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Enterobacter	s__Enterobacter_cloacae_M	g__Escherichia	s__Escherichia_albertii	s__Escherichia_coli	s__Escherichia_coli_C	s__Escherichia_coli_D	s__Escherichia_dysenteriae	s__Escherichia_fergusonii	s__Escherichia_flexneri	s__Escherichia_marmotae	s__Escherichia_sp000208585	s__Escherichia_sp001660175	s__Escherichia_sp002965065	s__Escherichia_sp004211955	s__Escherichia_sp005843885	g__Klebsiella	g__Klebsiella_A	s__Klebsiella_A_grimontii	s__Klebsiella_A_michiganensis	s__Klebsiella_A_oxytoca	s__Klebsiella_B_aerogenes	s__Klebsiella_pneumoniae	s__Klebsiella_quasipneumoniae	s__Klebsiella_quasivariicola	s__Klebsiella_variicola	g__Haemophilus_D	s__Haemophilus_D_parainfluenzae	s__Haemophilus_D_parainfluenzae_A	s__Haemophilus_D_parainfluenzae_K	s__Haemophilus_D_parainfluenzae_L	s__Haemophilus_D_parainfluenzae_M	s__Haemophilus_D_parainfluenzae_N	s__Haemophilus_D_sp001679485	s__Haemophilus_D_sp001815355	s__Pseudomonas_sp002079985
p0121	5.54163842816988	-0.368946861148255	1.92488443256954	0.0456507305231821	1.01390120132805	-0.77670818151677	1.89862882217914	-0.600150329439565	-2.49534538591586	2.80258729126409	-0.0904814438013979	-1.40963650208366	-0.571658373645259	-0.86309279571559	2.77429548135456	-0.285381782802213	-0.306704552271034	-2.86307016604118	0.151919924117226	-3.35554665113897	-2.70891948621392	-3.55621734660112	1.43572581448298	-1.74610873870487	-0.893629519575672	-1.96925229001908	-2.66239947057903	-2.86307016604118	-0.710016807018097	0.314983664306766	-1.57905465404171	-2.49534538591586	-0.999851732830979	-3.4508568309433	0.479006092613179	-3.96168245470929	-2.92022857988113	0.440963467167328	0.146455429645148	0.314983664306766	-1.32262512509403	-1.56378718191092	5.42712483224321	-0.506417851776858	3.55175397905152	3.4619854870874	6.69663516357437	-0.870640001350973	5.98918156478439	1.77650144666424	1.88427450872745	4.91197232455356	0.758303405707384	1.92950124594095	2.9029913345704	1.94821043870488	6.35823762114266	6.80467747194732	1.53957575583544	2.33481280318509	1.61173820208367	1.14930081322125	4.17945878916713	1.53274979076504	-0.22798898480556	1.46693191278661	2.77863987997264	1.90384086904085	3.2864659356373	-0.653575496113145	-1.49076204689603	-0.475327264706827	0.375608286123201	-0.122230142115978	-1.76445787737307	0.250445143169195	-0.641454135580801	2.49115483244515	2.22452616919121	-0.235989027472636	0.835484553596175	-2.92022857988113	1.62181385407241	-1.08061308947544	0.233010081347094	-1.14827173794925	-2.19809386244793	-0.415903844236026	-3.4508568309433	-2.92022857988113	-3.11438459432209	-2.14252401129312	-2.70891948621392	-3.11438459432209	-0.933160358332307	-1.13832140709608	-1.76445787737307	0.882504631749302	2.28313148576997	-0.285381782802213	1.36619371408029	-1.99224180824378	-1.96925229001908	-1.65909736171524	-0.543955771095923	-1.28753380528276	-2.03986985723304	-1.46298248278895	-1.53393421876124	-4.36714756281745	-2.01577230565398	-2.11585576421096	-1.90329432222729	0.570917038443967
p0200	5.76460361667338	-1.45171044565584	0.352788049349647	0.70183906817772	0.873689325104379	-2.91804751444926	1.36477247014117	-1.97977787585633	-2.07074965406206	1.46258926593556	0.494199703399476	-3.50583417935138	-2.63036544199748	-0.0783194893718549	-3.72897773066559	0.142223280242298	0.183045274762553	-2.47621476217023	0.390059444146879	-3.03583055010565	-0.490299278501213	-3.03583055010565	1.7984652588742	-1.30860960201516	-0.824812650637093	-1.55992403029607	-2.81268699879144	-2.28205874772927	-0.442443257323578	0.913006428445214	-1.14498017823336	-1.93721826143754	-0.745824239318463	-2.3426833695457	1.26992230721224	-4.01665980311737	-2.07074965406206	-2.63036544199748	0.656169031344532	0.683820562675042	-0.660924795531976	2.68242994373121	2.03464474434662	3.20930675335137	8.0489258872794	-0.0979922549705597	1.29654617592441	7.40135773446751	-1.45171044565584	0.322807217137711	1.91999650749561	-0.626635722053344	0.483149867212891	-2.91804751444926	-1.78306758161028	-3.03583055010565	-0.660924795531976	-0.13853834936491	-2.91804751444926	-2.63036544199748	-2.71737681898711	-0.353098156987728	-2.28205874772927	-1.78306758161028	-0.433140864661264	0.973772783661362	-0.510101905797392	-3.32351262255743	-0.42392420955634	-1.618764530319	-1.857175553764	-1.18344645906116	-2.07074965406206	-0.852592214744169	2.26560694377863	3.98313062694983	3.98558817957188	5.4477282953116	-2.81268699879144	-4.01665980311737	7.76108332453262	3.7195017224284	9.04240162161669	5.90886643695932	7.42659756245084	5.41128882867434	4.89935424998461	5.67857281059829	3.05236362346088	4.07995464238065	3.66151229191601	4.6626522377753	4.63587979944695	3.9252285008988	-0.758563265095892	-2.11953981823149	-1.30860960201516	0.689862877131004	-1.618764530319	-3.50583417935138	5.31586870262289	-2.63036544199748	-0.490299278501213	-1.42639263767155	-2.47621476217023	-4.01665980311737	-5.11527209178548	-3.72897773066559	-4.42212491122554	-4.01665980311737	-4.42212491122554	-3.72897773066559	-3.32351262255743	2.81313393439505
p0211	4.44012669505241	1.84812061474783	2.31295176494504	6.59395606016113	1.41492496746178	0.0224767407675073	1.43541904337029	0.0528742179518782	1.33845460346994	2.55925522126235	1.36701631648589	-2.7137443373014	-3.05021657392261	1.10449113802658	-3.36037150222645	-0.209190690129602	-0.328921146070381	-3.19331741756329	0.125055613463457	-3.96650730579677	-2.12068061529844	-3.81235662596951	1.63253174671085	-1.48160065600877	-0.721314172611193	-1.8664464769142	-2.7137443373014	-2.66722432166651	-1.03087895631248	0.894596254328525	-1.66392221280272	-2.39097094503835	-1.20438988342428	-4.14882886259072	0.578558956121619	-4.65965448635671	-2.76253450147083	-2.86789501712866	0.0677333323556281	0.587369585803774	-0.929953037722521	0.105364400573275	0.997502146959433	-3.36037150222645	2.80256045341148	2.22278298464113	0.819594582696225	-0.838285849196697	3.6505145356252	-0.0645346362221226	1.17027104313984	3.75631775770212	3.10873786030875	1.82345286510049	3.03822343230876	1.84263568451726	-0.248878438396845	-0.0645346362221226	1.07799250225224	1.77809716337969	0.985792411286525	1.1887092171106	2.05411143096379	0.729417243459788	-0.721314172611193	8.82494076660288	-0.311529403358512	-3.67882523334499	1.83611446752699	0.799931027787446	-1.41446135317114	0.808405654778419	1.64235380234631	-0.740986938209898	-0.387628746897159	1.59481514549061	-0.937985209419785	3.079849822623	-0.0815129727565404	0.660098160911389	4.92130646885681	1.29704606831493	6.79965217530739	3.19589019155895	4.31744991002397	1.75325787336604	1.99191738723301	1.80024996802082	0.797090116785843	0.326232638050349	0.842963343704054	4.11862009571413	0.826524617360894	0.778424822566483	-1.08543794056292	-2.86789501712866	-3.67882523334499	0.466291654250538	-2.42606226484962	-3.81235662596951	3.12064860155166	-2.76253450147083	-1.14314625818356	-1.59938369166515	-3.27336012523682	-3.45568168203078	-3.81235662596951	-3.45568168203078	-4.14882886259072	-3.67882523334499	-4.65965448635671	-3.67882523334499	-3.36037150222645	1.48667477131218
p0181	4.09550448805606	-2.28177175949933	-1.54350414365892	-0.452271962288433	-0.782835762223479	-4.51024888033966	-0.546718317765581	-3.32066481346582	-3.68357030715519	-0.377370654115315	-1.28000929682114	-5.2033960608996	-4.75141093715655	3.54932087289122	1.19638666329895	4.14561248780625	3.91531449328103	0.886296482963665	4.18281654419063	0.686668371766649	0.219033476356464	-1.18572686633647	7.72147306286888	4.26092185677697	-2.08671117692795	-2.50491531081354	2.3382112498279	1.4069153684288	-0.167371532798529	4.13058949579201	-0.631634937042642	-1.05573643990978	-0.568667072669968	0.686273036715048	-0.0871145776683612	-0.376225834299382	2.45900458836717	1.40170852993683	1.35743252355746	5.77168978491273	3.60855411664038	-2.32902464434988	-2.97491894005928	-5.76301184883503	-1.41273391247573	-2.76727957528104	-0.77940522712669	-2.51457722172528	-3.21748057723059	-1.29423428775249	3.03793069200528	3.73421653040661	4.28394814495749	1.24820213851534	2.25734080338188	1.89604158734909	0.299027650942558	0.627228818230323	0.933713709216412	1.76987940009051	1.52932532733885	1.65246423895962	1.91044380338876	2.12250548410937	-2.03731842159837	-0.975520106052981	2.77877638943659	-4.58435685249338	4.00081125657313	1.2687294099281	-0.459706940775951	1.93581101726719	-0.426676415099469	1.15221544498581	-1.31157576278898	2.0846530276199	0.0956353363820898	2.96172382766677	-0.348023175483297	-2.4671749828307	-0.305556260948693	-4.75141093715655	0.437497325207664	-2.10588109303567	-0.926729941883549	-2.30511912349633	-3.62294568533876	-1.60412876547535	-4.75141093715655	-3.93043038508672	-4.3160928658987	-2.90081096790556	-3.56578727149881	-3.68357030715519	4.19298513329637	-1.97315647738109	-0.599655467721107	-0.582633780151676	0.319777674966317	0.915015750955885	6.6091185197703	1.9062499482204	2.78480753612297	3.51680794291096	0.428327622647811	-1.71558420640068	-0.143517190701415	-1.39991322404666	-0.49773433636519	-1.09957275472296	-1.17549659808566	-0.107020038015174	-0.861447649793133	-0.724437186049529
p0025	4.69390347594502	1.22803156498459	4.44668973831205	0.766911105408714	7.41425026419805	0.221856602592112	4.3505019423442	3.54299887571019	1.1315781857308	3.85303915757278	0.278270691872203	3.05725593099277	-4.90210737681115	-1.63444138777351	-5.59525455737109	5.51201578143869	4.55860253273284	0.0431001119626534	5.09431253074334	-0.342981129324462	-0.96539175879263	-1.11791774289289	8.33955743844882	5.14451685205699	-0.635912557662387	-0.95086365822972	3.02764908846726	-0.766940820068791	1.9437724984529	0.0413191675916585	-1.7240535464632	-2.50421210401278	0.986770581521734	-0.0345729263555647	0.6747882479392	-2.95619722775583	-0.577974720556168	-2.31810982437892	1.76612087160626	-0.0384264956715547	-1.2979691511523	-2.5995222838171	-0.192577175498813	-6.28840173793104	-1.02054357886771	-1.03612830988441	0.162068684213138	-1.54346960956779	1.23777717541511	-0.416283948455622	-0.646494666992924	5.83542452361355	6.34836832003626	3.68680164214669	5.32027926220355	3.56531767237097	1.15701581877065	0.916490772273635	2.93129472896917	3.70957747769781	3.25948172566785	3.25791074562468	4.14268005594632	4.27534816782926	-1.5788715366187	-0.447760080557639	-1.04137766577055	-4.2089601962512	3.56258126062294	3.59253341013458	1.5416263446028	4.22117616259686	1.65146983843084	2.66730441563956	0.289459619790009	-1.83405444167753	-1.50927824481951	2.50823972100988	0.585796757522256	-4.49664226870298	0.144538354808142	-3.58035153682883	1.02681665182194	-1.81106492345283	-0.50150435656433	-2.16126735288595	-3.15290752200189	-1.34675931532173	-3.58035153682883	-3.15290752200189	-4.34249158887572	-2.70488279947493	-2.88720435626888	-3.51581301569126	-0.894774191578676	-3.29266946437705	-3.19735928457272	-0.233962391661667	-2.95619722775583	-3.51581301569126	0.717387281322465	-2.57482967122673	-1.59705385570189	1.02081062776172	-2.88720435626888	-3.7234523804695	-4.67896382549694	-3.64934440831578	-4.49664226870298	-4.34249158887572	-3.64934440831578	-4.34249158887572	-4.09117716059482	-1.36842081210291
p0068	5.09910190375067	-2.55179129768021	-0.924334879743435	-0.480909009396048	-0.101570205880104	-4.03339583860443	-0.00626002607577894	-3.44560917370231	-3.85107428181048	0.476364162579004	-1.01297095246007	-4.13875635426226	-4.03339583860443	-1.499699024647	-5.64283375103853	5.3669200570192	5.79212476704197	0.875575801715326	6.52297403640872	1.97246458878728	0.94815387459673	2.22427174927821	1.44306771332708	-1.29255581467923	4.67049266411479	5.69365878508574	4.68595421610653	3.68985698821511	7.06357772353345	1.56391439154125	0.0373388579785373	2.85006674780866	1.67504244758797	2.98446866305774	0.680628752295744	1.6274791350405	1.34650151493603	0.741517121970756	1.26191701892331	-0.137502215106167	0.404538428007748	-0.143618442123603	2.4035554909612	-0.884942478032774	5.69104279620797	-1.6915900324571	0.373323408659823	-1.41600000577035	-2.24163636937637	-0.830649395666112	2.03918775978834	0.203605024019194	-0.433347598197109	-0.814520013736229	-1.29255581467923	-2.62240886489417	-0.549083550231768	-0.0444117920401551	-2.78063287010906	-2.44416063348785	-2.50733953510938	-2.52931844182816	-1.67254183748641	-1.41600000577035	-1.10487231474389	-0.628870666849599	2.23664696670586	-3.62793073049626	-0.937818230080722	-2.83947337013199	-2.67241928546883	-2.22510706742516	-0.409054905628064	-3.11710510673027	0.397420960238884	2.61778836295098	-0.302894709799674	3.81538180847105	-5.64283375103853	-4.39007078254316	5.79854200509162	2.71466006162003	7.53731256737028	4.22720042523838	5.48369366854076	2.1865977320941	2.2016029494655	3.65505951794551	2.77243745065232	2.74800225150119	1.08579486204617	3.02303803274907	1.43508615446693	2.09063088158652	-1.59104880323523	-3.11710510673027	-1.95395429692459	-0.000926680100416238	-3.20048671566933	-4.94968657047858	3.87719477365205	-3.20048671566933	-2.24163636937637	-2.19284620520694	-2.55179129768021	-4.13875635426226	-4.39007078254316	-4.94968657047858	-4.54422146237042	-2.22510706742516	-3.85107428181048	-3.24493847824016	-4.39007078254316	1.78698378363559
p0136	5.81688797982318	-1.92489213318193	-0.142182499473798	0.301920401339781	0.595416443656981	-3.23322495283211	0.530298044277589	-2.35775621547821	-2.59137106665972	1.18922359634068	-0.10208804227192	-2.82775984472395	-5.53581004582616	-1.19200462397248	-4.84266286526621	-0.128638274366041	-0.288785973665673	-2.35775621547821	-0.00638095831473593	-4.43719775715805	-2.70259670176994	-4.14951568470627	1.41020394527307	-1.7746099301326	-1.15378341115228	-2.10182284134101	-2.64543828792999	-3.05090339603816	-0.699528138874681	0.187775056126221	-2.40031582989701	-2.31693422095796	-0.981933154225618	-3.23322495283211	0.625397275868917	-4.14951568470627	-2.54007777227217	-3.45636850414632	0.571212841916095	0.241842277396497	-1.3017035412289	3.38538051042321	1.85929750073633	2.29382034332403	-0.49885744341253	0.0954017359952064	8.75141330493133	-0.826279844513825	-1.70716864933706	0.0989795573430904	0.670765880898768	-0.435943618001961	-0.20309125256079	-2.54007777227217	-2.03930248435968	-2.8967527162109	-0.188702515108691	0.219932167760753	-3.13791477302779	-2.8967527162109	-3.23322495283211	-2.64543828792999	-1.6856624441161	-2.40031582989701	-0.782219854719795	0.34751234266212	5.40071963116863	-2.82775984472395	1.52980331777156	-2.8967527162109	-1.84693059171222	-2.35775621547821	-2.23997317982183	0.425195293797114	3.08267539707195	3.77247340047999	2.44387125656158	5.55999262347843	0.482783168670075	-0.429864571925579	6.57564418057809	2.78682705112778	7.47797207935649	4.74522313482	6.11625107848842	4.27336682723873	3.5321599848583	4.6234044079202	1.82302085251619	2.62184696937031	2.62727632975706	4.21137451231457	3.44423627080697	3.02290889241858	-0.15131498303707	5.05799568942637	3.85926563416791	8.33982430267715	3.88032423912912	-0.699528138874681	2.97958152364345	0.504444665451255	2.48970634066285	0.210393144713994	-1.95229110737005	-3.23322495283211	-4.14951568470627	-3.45636850414632	-2.97086068836462	-1.84693059171222	-3.7440505765981	-3.45636850414632	-4.43719775715805	4.34793387767336
p0057	4.26385758041073	-0.586459644657135	2.75253649016498	1.3878176714823	5.86543324093112	-0.678946957378755	2.62004312895357	2.05360676677937	-0.232969980353689	1.75289684743403	0.0707124334445325	1.2017599978658	-1.18848142538113	-1.80108974345706	1.49342349561676	-0.518173736791003	-0.57591473148052	-2.93606967629604	-0.678946957378755	-3.18738410457695	-2.83070916063822	-3.66695718483884	0.376094082995715	-2.56834489617073	-1.37987627838076	-2.494236924017	-4.62246862986627	-2.44771690838211	-2.51833447559606	0.606498658546971	-1.67802965069983	-1.6469390636298	-0.923638844899168	-3.834011269502	1.14146776760968	-4.28599639324506	-2.93606967629604	2.76635385071758	0.209039998332548	-0.291735289579941	-2.34008624418975	-1.29743260916968	2.53464360724598	0.863986678797159	-0.142861666853526	1.32452142713988	-0.140596660222674	0.273877517827856	4.12494699832847	0.695651363977944	-1.59717755407074	1.58047166368824	-0.168121333612764	-0.829229160428093	0.666807992029616	-0.856628134616207	2.20862156418038	2.63128479839048	-1.09024298579771	-0.747109608809717	-1.12596106839979	-1.68861176003037	0.59572269220248	-1.96922666525906	7.31873702198072	-0.0560392721946112	-1.9278414490962	-2.494236924017	1.56620608652942	-0.86126851417271	-1.15050217731591	-0.273481849270591	-2.494236924017	1.63634772322024	0.207443828799726	3.28112765974803	1.70475361292505	4.61309104524276	1.32921504722987	-0.432813887839846	-0.551733933283305	-4.84561218118048	0.616098732275991	-2.79791933781523	-0.894368462599054	-3.01303071743217	-3.74699989251237	-1.77755924604686	-4.28599639324506	-5.53875936174043	-6.23190654230037	-3.39869319824416	-3.92932144930633	-4.15246500062054	5.70807590608806	-0.318403536662102	0.41837250628705	2.10902668370051	1.98795819961228	2.50922988060064	7.74269276882771	3.31775913527943	4.30412856866677	7.30526482888174	2.73966889745864	1.29211487290575	1.70511094721508	2.16085657073769	1.86704020664297	1.03631647885919	1.27358573243705	1.45195743795606	1.89135477682137	0.52036383384137
p0174	5.15858793077294	-2.39213172866562	-0.15457910594243	0.868809761488092	1.58095153352377	-3.49074401733373	0.770369688674839	-2.13262053318054	-2.85475525061373	0.432328824281	-0.760714909512746	-3.3853835016759	-4.58935630600184	-2.509914764322	-3.74205844561464	3.92155050077169	4.8789540744406	1.89068825592481	3.14811459632226	-0.0784967994849906	-1.90377896075169	-0.420110435606622	6.07780678578377	2.78902740699487	0.614650381074955	-0.9430364663067	0.498240029230543	-0.9430364663067	-0.43569516662332	0.743362487263528	1.50195357607586	0.275610748948496	4.44567784407429	1.65091953916893	6.92825814845452	1.43004760979538	2.8051368012172	-0.892178049073209	3.83191318411091	1.42027554506159	0.0124749787207361	0.270456098359831	4.65128692790439	-4.58935630600184	-0.96058077595761	1.48445598245489	-0.534677000172171	-1.12362040320211	5.65527114408589	2.5676000586138	-2.97991839356774	1.61856280426955	1.40460512130473	-1.00583736754573	0.445429448326698	-0.326676428960525	-0.883947549936694	-0.317330566542287	-0.996620712440807	-0.588102166845752	-1.33125976798036	-0.355249801404581	-0.331382319997938	-0.58202312076937	0.735278368863569	-0.588102166845752	-1.12362040320211	-2.85475525061373	2.55109673709932	-0.276322542814911	-0.875784239297533	-1.06299578138568	-2.13262053318054	-0.552170157619689	0.172817628795915	2.41128196712701	-0.15457910594243	1.79864471847	-0.638112587420413	-0.883947549936694	0.195353793818329	-4.07853068223585	1.12437649950753	-1.45386209007269	-0.135009009748333	-2.19146103320347	-3.20306194488195	-1.10300111599938	-3.8962091254419	-4.30167423355006	-4.58935630600184	-2.19146103320347	-2.97991839356774	-3.60852705299011	2.49431114458907	-2.59692614131163	-0.657530673277515	0.0486037028092418	-0.22413678964434	-1.09284874453536	4.58963098831632	-0.0858497737902495	2.05269580724729	1.5396939040587	1.0537320999821	-0.575980806313407	-0.49501174377974	0.328188565028403	0.00239085965411007	-0.900476851887904	-0.294341048317589	-0.355249801404581	0.288382314627983	3.52875138427027
p0134	3.83179902483231	2.03747950601693	4.97845238742915	2.10143356809241	6.49112874400158	3.22362240422714	3.49118728526905	3.19095230162734	3.77528623162865	4.56720497745017	6.47160448638993	1.63261735240397	-2.85015918537006	2.90050687518499	-3.02451257251484	3.40605140290665	2.5742620579737	-0.406074530102313	2.41831733916696	-2.06170182500579	-2.17721471212763	-0.80117685117493	5.24550048975895	1.99936794833144	1.73153764443239	0.37668480914732	0.123327479236614	0.4662062607754	-1.62638375374794	0.13955501585837	-0.500690506477162	0.476314650096161	1.32176351149742	-0.993861195004432	1.48582351080242	-0.395711743066766	-0.319642024330005	-0.139445866848364	2.85468938746814	4.90762735770243	3.02634334326824	-2.6678376285761	-0.216832530463784	-4.12312486118295	-0.975284809431496	1.51726129691446	0.117173613662235	-2.15701200481011	-0.319642024330005	0.87118745888138	-3.29644628799848	2.16367099962272	3.48942380299354	-0.698396982110596	0.341139871727908	-0.78583128150027	3.6141175433057	3.16345816637906	-0.741158841448677	-0.409552794478637	-0.832593047408309	0.0858230837781592	0.820556298116207	1.25215354650122	0.72555157063824	-2.70173918025178	0.621807267180305	-2.35546294353395	3.48871753839747	2.20481192254625	5.8988946528438	2.5128216945037	1.74778495552629	1.77285091874636	-2.89098117989031	1.05865868910914	-2.13720937751393	2.32531235117913	1.44794221436606	0.744409589272637	-0.231304563072319	-4.2772755410102	1.01435283738704	-2.13720937751393	-0.174632175973408	-2.28484537632	-4.12312486118295	-2.02598374240371	-9.18940932893623	-4.68274064911837	-3.98959346855842	-3.36098480913605	-4.12312486118295	-4.12312486118295	-1.72522958838457	-2.89098117989031	-0.648500010965973	0.0222748718394395	-1.84952730506215	0.94757467365596	0.260685895284438	-3.429977680623	-2.63504780575311	-0.746025031099851	-1.89464774034262	-2.33136539195489	-2.85015918537006	-2.24039361374916	-2.89098117989031	-3.76644991724421	-2.70173918025178	-2.89098117989031	-1.67458585556582	-0.981438675005875
p0010	5.16195085864483	5.593296439228	6.67158952756888	2.7245181820849	4.76889995317815	2.62637714405605	6.41863605999387	5.16268043748573	2.76943073876572	8.78615404727448	4.09118657874804	2.00236456838277	-1.95152815837023	1.53869007418868	-4.62567680779676	4.48511943384303	4.74012766680349	1.01089691716599	5.22477909818756	-0.852915869702125	-3.01623889536266	-0.664863638199186	7.53182777389787	4.67290335302883	2.02976354257088	-0.764947096756168	3.59459172980076	0.742632930571308	-1.08471748375945	0.55891179342293	-0.531332245574663	-1.27577272052216	2.89320181626673	1.05620083147139	5.523947905179	-1.05614411131539	1.27147705983998	0.26467232042499	2.63026751147381	4.47272591093855	2.97497562049011	-0.539700495245179	2.47021641330077	-4.2202116996886	-0.231227653124325	-5.31882398835671	0.106126029124694	-4.62567680779676	0.777000574075516	-0.807964481839859	-0.664863638199186	-1.32983994179243	-0.786224495203453	-4.2202116996886	-2.83391733856871	-3.93252962723682	-0.362996930755448	-0.0458244297929621	-4.2202116996886	-4.2202116996886	-3.70938607592261	-3.93252962723682	-2.27430155063329	-3.52706451912865	5.17779702059299	-1.01475889515254	-2.75387463089517	-2.48561064430049	2.7066923981323	-3.23938244667687	-0.899983380560111	-2.67976665874145	-2.18332977242756	1.58190667568846	-1.42700369024608	1.07476676559392	-0.288386066964273	3.39228989569684	-1.65526234222706	-2.32309171480272	-0.582625539962213	-4.62567680779676	0.67513743894986	-2.09994816348851	-0.636692761232489	-3.3729138393014	-5.31882398835671	-2.67976665874145	-4.2202116996886	-4.62567680779676	-7.68692644567507	-3.70938607592261	-3.3729138393014	-7.68692644567507	-0.0305569576621736	3.11759289303224	3.46257791932567	5.87226954579843	1.99905221026979	-3.01623889536266	-0.14267425578288	1.8310928477754	2.43908221999504	-1.29347229762156	0.222439556801717	-1.12916924633028	-1.14443671846107	-1.2079501241834	-1.02836454720832	0.461919527435621	-1.05614411131539	-0.733856509686137	-1.11413136896574	-0.268967981107172
p0050	4.89733784387602	-2.05028318309467	0.477548511410364	-2.23788179698947	-1.49066739515925	0.312307144888947	-1.42518946577974	-2.17632390399004	-2.2866719611589	-0.820334892365474	-1.9036797089028	-8.57281148560536	-4.99472216226111	-3.54780317932479	-0.831940438485782	5.12153532116167	5.78626331743002	3.38395580929838	3.07093580419243	-0.352738003150303	-0.303374280031967	0.9546174585462	0.213396936368777	-3.0488120132058	-1.411203223805	2.12653029098343	0.398905384091251	-3.54780317932479	-0.960481524108716	3.96468585129332	-0.104373034039357	2.05474966933951	5.39712298772274	2.79099873427351	6.9772755262551	2.71245289686377	3.60727163084759	2.62867537510834	7.4079621565808	4.27852258386147	2.69499213579989	1.24017863942884	-0.650916740407427	-4.43510637432569	-1.47574174494257	-3.896109873593	-1.39740990167267	-6.381016523381	0.270555350208726	-3.60842780114122	-0.357568930419969	2.72474080840274	1.59213891006313	0.822388997702093	2.20831126579444	0.782930160961546	-2.11833664633969	-2.35566483264585	0.228332719786379	0.957221626684588	0.161455437125803	0.0726084755116901	1.29823490257206	-0.448771335932991	-2.46899351795286	-4.7715786109469	-3.81606716591946	-2.59682688946274	1.12996122863309	-1.76589600653974	-2.85465599876484	0.627488658701279	-1.04347844367968	1.38412837955513	-0.0301308066662618	1.38540037463865	-0.746226920211752	3.17433098766623	-3.74195919376574	-5.28240423471289	5.06245167657401	0.883013619518528	7.08319461658138	3.27009174840573	4.43443240286805	1.75696393107114	1.60276454559645	2.47050374831006	0.536689086454304	-0.260719104430051	0.613833462452069	2.21609629121111	0.212028010761435	0.141076274789151	-2.69213706926707	-3.896109873593	-3.38528424982701	-1.53682943692241	-0.735569625737764	-2.69213706926707	3.09307177075133	-1.46103559755288	-2.55237512689191	-2.23788179698947	0.0959558395086813	-0.805067420234685	-0.749804741559636	-0.176458760812311	-0.835839078901439	-1.26902873502446	-1.03868227141619	-1.14457456055105	-0.503280741601362	1.49258126630454
